CATEGORÍA,CÓDIGO DE VEHÍCULO,TIPO TRANSACCIÓN,MARCA,MODELO,PAÍS,AÑO MODELO,CLASE,SUB CLASE,TIPO,AVALÚO,FECHA PROCESO (DD/MM/AA),TIPO SERVICIO,CILINDRAJE,TIPO COMBUSTIBLE,FECHA COMPRA (DD/MM/AA),CANTÓN,COLOR 1,COLOR 2,PERSONA NATURAL - JURÍDICA
980597,9728444,COMPRA LOCAL,SHINERAY,XY300-11,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1963.39,12/19/2024,PAR,270,GASOLINA,12/19/2024,21801,NEG,,NATURAL
980597,9728304,COMPRA LOCAL,SHINERAY,XY300-11,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1963.39,12/21/2024,PAR,270,GASOLINA,12/21/2024,10701,NEG,NEG,NATURAL
980597,9728438,COMPRA LOCAL,SHINERAY,XY300-11,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,1963.39,12/26/2024,PAR,270,GASOLINA,12/17/2024,20101,NEG,,NATURAL
980595,9746559,COMPRA LOCAL,FORD,ESCAPE ST AC 2.5 5P 4X2 TA HYBRID,ESPA?A,2024,JEEP,HIBRIDO-J,LIVIANO,38699,12/13/2024,PAR,2488,HIBRIDO_GASOLINA_BATERIAS,12/13/2024,21801,PLA,PLA,NATURAL
980595,9746567,COMPRA LOCAL,FORD,ESCAPE ST AC 2.5 5P 4X2 TA HYBRID,ESPA?A,2024,JEEP,HIBRIDO-J,LIVIANO,38699,12/20/2024,PAR,2488,HIBRIDO_GASOLINA_BATERIAS,11/30/2024,21801,NEG,,NATURAL
980595,9746564,COMPRA LOCAL,FORD,ESCAPE ST AC 2.5 5P 4X2 TA HYBRID,ESPA?A,2024,JEEP,HIBRIDO-J,LIVIANO,38699,12/21/2024,PAR,2488,HIBRIDO_GASOLINA_BATERIAS,12/20/2024,20601,PLA,PLA,NATURAL
980445,9779696,COMPRA LOCAL,BMW,M440I XDRIVE AC 3.0 2P 4X4 TA,ALEMANIA,2025,AUTOMOVIL,CONVERTIBLE,LIVIANO,110750,12/4/2024,PAR,2998,GASOLINA,12/3/2024,21708,BLA,BLA,JURIDICA
980165,9664224,COMPRA LOCAL,DONGFENG,EQ1051S3CDF AC 2.9 2P 4X2 TM DIESEL,CHINA POPULAR,2025,CAMION,PLATAFORMA-C,PESADO,21335,9/23/2024,PAR,2953,DIESEL,9/6/2024,20105,BLA,BLA,NATURAL
980165,9664221,COMPRA LOCAL,DONGFENG,EQ1051S3CDF AC 2.9 2P 4X2 TM DIESEL,CHINA POPULAR,2025,CAMION,PLATAFORMA-C,PESADO,21335,9/23/2024,PAR,2953,DIESEL,8/31/2024,21701,BLA,BLA,NATURAL
980165,9664230,COMPRA LOCAL,DONGFENG,EQ1051S3CDF AC 2.9 2P 4X2 TM DIESEL,CHINA POPULAR,2025,CAMION,PLATAFORMA-C,PESADO,21335,9/30/2024,ALQ,2953,DIESEL,9/27/2024,21707,AMA,AMA,NATURAL
980165,9664218,COMPRA LOCAL,DONGFENG,EQ1051S3CDF AC 2.9 2P 4X2 TM DIESEL,CHINA POPULAR,2025,CAMION,PLATAFORMA-C,PESADO,21335,10/30/2024,PAR,2953,DIESEL,11/6/2024,10927,BLA,BLA,JURIDICA
980165,9664218,COMPRA LOCAL,DONGFENG,EQ1051S3CDF AC 2.9 2P 4X2 TM DIESEL,CHINA POPULAR,2025,CAMION,PLATAFORMA-C,PESADO,21335,11/7/2024,PAR,2953,DIESEL,11/6/2024,10927,BLA,BLA,JURIDICA
980165,9664218,COMPRA LOCAL,DONGFENG,EQ1051S3CDF AC 2.9 2P 4X2 TM DIESEL,CHINA POPULAR,2025,CAMION,PLATAFORMA-C,PESADO,21335,11/7/2024,PAR,2953,DIESEL,11/6/2024,10927,BLA,BLA,JURIDICA
980163,9730554,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/7/2024,PAR,249,GASOLINA,11/7/2024,21801,PLO,PLO,NATURAL
980163,9730550,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/12/2024,PAR,249,GASOLINA,11/12/2024,21701,NEG,NEG,NATURAL
980163,9730437,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/13/2024,PAR,249,GASOLINA,11/12/2024,31901,PLO,PLO,NATURAL
980163,9730550,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/14/2024,PAR,249,GASOLINA,11/12/2024,21701,NEG,NEG,NATURAL
980163,9730494,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/14/2024,PAR,249,GASOLINA,11/9/2024,21103,AZU,AZU,NATURAL
980163,9730493,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/14/2024,PAR,249,GASOLINA,11/14/2024,21701,AZU,AZU,NATURAL
980163,9730494,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/15/2024,PAR,249,GASOLINA,11/9/2024,21103,AZU,AZU,NATURAL
980163,9730512,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/16/2024,PAR,249,GASOLINA,11/14/2024,20101,AZU,AZU,NATURAL
980163,9730568,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/20/2024,PAR,249,GASOLINA,11/20/2024,21707,PLO,PLO,NATURAL
980163,9730499,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/22/2024,PAR,249,GASOLINA,11/22/2024,21801,AZU,AZU,NATURAL
980163,9730443,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/24/2024,PAR,249,GASOLINA,11/22/2024,21701,PLO,PLO,NATURAL
980163,9730575,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/25/2024,PAR,249,GASOLINA,11/24/2024,21701,PLO,PLO,NATURAL
980163,9730470,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/26/2024,PAR,249,GASOLINA,11/25/2024,21702,PLO,,NATURAL
980163,9730572,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/26/2024,PAR,249,GASOLINA,11/22/2024,20301,PLO,PLO,NATURAL
980163,9730572,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/26/2024,PAR,249,GASOLINA,11/22/2024,20301,PLO,PLO,NATURAL
980163,9730572,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/26/2024,PAR,249,GASOLINA,11/22/2024,20301,PLO,PLO,NATURAL
980163,9730572,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/22/2024,20301,PLO,PLO,NATURAL
980163,9730406,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/26/2024,20301,PLO,PLO,NATURAL
980163,9730406,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/26/2024,20301,PLO,PLO,NATURAL
980163,9730434,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/14/2024,21701,PLO,PLO,NATURAL
980163,9730466,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/26/2024,21101,PLO,PLO,NATURAL
980163,9730466,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/26/2024,21101,PLO,PLO,NATURAL
980163,9730466,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/26/2024,21101,PLO,PLO,NATURAL
980163,9730466,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/26/2024,21101,PLO,PLO,NATURAL
980163,9730466,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/26/2024,21101,PLO,PLO,NATURAL
980163,9730466,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/26/2024,21101,PLO,PLO,NATURAL
980163,9730466,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/26/2024,21101,PLO,PLO,NATURAL
980163,9730433,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/19/2024,21701,NEG,NEG,NATURAL
980163,9730578,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/27/2024,PAR,249,GASOLINA,11/19/2024,21701,PLO,PLO,NATURAL
980163,9730571,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/28/2024,PAR,249,GASOLINA,11/27/2024,21701,NEG,NEG,NATURAL
980163,9730545,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/28/2024,PAR,249,GASOLINA,11/25/2024,21707,PLO,PLO,NATURAL
980163,9730500,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/28/2024,PAR,249,GASOLINA,11/26/2024,10927,AZU,AZU,NATURAL
980163,9730500,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/28/2024,PAR,249,GASOLINA,11/26/2024,10927,AZU,AZU,NATURAL
980163,9730605,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/28/2024,PAR,249,GASOLINA,11/28/2024,21801,AZU,AZU,NATURAL
980163,9730551,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/28/2024,PAR,249,GASOLINA,11/28/2024,21801,PLO,,NATURAL
980163,9730442,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/29/2024,PAR,249,GASOLINA,11/27/2024,21801,PLO,PLO,NATURAL
980163,9730608,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/29/2024,PAR,249,GASOLINA,11/9/2024,21801,AZU,AZU,NATURAL
980163,9730602,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/29/2024,PAR,249,GASOLINA,11/28/2024,21801,AZU,AZU,NATURAL
980163,9730560,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,11/30/2024,PAR,249,GASOLINA,11/21/2024,21701,PLO,PLO,NATURAL
980163,9730542,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/1/2024,PAR,249,GASOLINA,11/30/2024,10901,PLO,PLO,NATURAL
980163,9730565,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/1/2024,PAR,249,GASOLINA,11/30/2024,21701,PLO,PLO,NATURAL
980163,9730407,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21701,PLO,PLO,NATURAL
980163,9730412,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21701,PLO,PLO,NATURAL
980163,9730467,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21001,PLO,PLO,NATURAL
980163,9730527,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,10901,AZU,AZU,NATURAL
980163,9730407,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21701,PLO,PLO,NATURAL
980163,9730412,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21701,PLO,PLO,NATURAL
980163,9730467,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21001,PLO,PLO,NATURAL
980163,9730527,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,10901,AZU,AZU,NATURAL
980163,9730407,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21701,PLO,PLO,NATURAL
980163,9730412,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21701,PLO,PLO,NATURAL
980163,9730467,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21001,PLO,PLO,NATURAL
980163,9730527,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,10901,AZU,AZU,NATURAL
980163,9730407,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21701,PLO,PLO,NATURAL
980163,9730412,COMPRA LOCAL,SHM,CHIEF 2.5,CHINA POPULAR,2025,MOTOCICLETA,PASEO,LIVIANO,2563.31,12/2/2024,PAR,249,GASOLINA,11/30/2024,21701,PLO,PLO,NATURAL
